ins,lat,lon,cluster,cluster_lat,cluster_lon
82032,51.1418611100000,4.7715277780000,7,51.2537213842190,4.9065426351020
81001,50.2725277800000,5.9211944440000,1,50.3542061889825,6.0247399500887
81003,50.4191388900000,4.5124166670000,19,50.5257175866044,4.5936105896582
85046,50.2239444400000,4.9120555560000,13,50.3200405866547,4.8978951661280
85039,51.2954722200000,4.7066388890000,7,51.2537213842190,4.9065426351020
85009,50.8989444400000,4.4839444440000,29,50.8329421388199,4.3936786997047
85034,50.9183888900000,2.9579722220000,21,50.9803368347700,2.7763755159335
85026,51.1396944400000,5.7502222220000,9,51.0857218710037,5.5718000712721
85045,50.7555555600000,5.5548055560000,20,50.6406250583419,5.5846802510550
85047,50.8995555600000,3.7218611110000,15,50.8847853925361,3.5828928947646
85024,50.9331666700000,4.6320833330000,5,50.9312440844034,4.7131468405321
81015,50.7377500000000,3.7096666670000,15,50.8847853925361,3.5828928947646
81004,50.8256111100000,3.6874166670000,15,50.8847853925361,3.5828928947646
84077,50.8274722200000,3.4101944440000,25,50.6903128092095,3.4288941565606
85007,50.8914444400000,3.0614166670000,10,50.8946331090671,3.1877262143169
85011,50.4642500000000,5.3243055560000,14,50.5845498603897,5.2629661316003
84010,51.0195000000000,3.7850555560000,18,51.0950750617345,3.8409601932516
84043,51.3037222200000,3.1421944440000,3,51.1609654056198,3.0702037231252
84050,49.7341944400000,5.7939166670000,11,49.7211159962957,5.6246779059170
84033,50.7345000000000,4.9702777780000,23,50.8030471054862,4.9740510138819
84059,50.8498611100000,4.8641111110000,23,50.8030471054862,4.9740510138819
84009,51.1145277800000,4.2360000000000,24,51.0931896568842,4.2260067625731
84029,50.9661111100000,5.0316666670000,23,50.8030471054862,4.9740510138819
84035,50.7815277800000,3.0358055560000,10,50.8946331090671,3.1877262143169
83034,50.4465277800000,3.8391388890000,27,50.4778217880081,3.7967269591730
84075,50.5603611100000,5.6030277780000,20,50.6406250583419,5.5846802510550
84068,50.4046666700000,4.3379166670000,17,50.4338847159527,4.2436339653860
84016,50.5849166700000,4.0695000000000,22,50.7617758065337,4.1415127070942
83012,50.7801111100000,4.5145555560000,29,50.8329421388199,4.3936786997047
83040,50.8557222200000,5.2453888890000,8,50.9824241032787,5.2838478336215
83055,50.9217777800000,3.5306388890000,15,50.8847853925361,3.5828928947646
83049,49.8630000000000,5.1886388890000,12,49.9366855968121,5.1309498911424
83031,50.8359444400000,3.2717500000000,10,50.8946331090671,3.1877262143169
83044,50.6572777800000,5.5242500000000,20,50.6406250583419,5.5846802510550
83028,50.6278333300000,4.7986666670000,19,50.5257175866044,4.5936105896582
83013,50.4121944400000,6.2769722220000,1,50.3542061889825,6.0247399500887
53053,51.4408888900000,4.9264444440000,7,51.2537213842190,4.9065426351020
53084,51.0503333300000,4.3660277780000,24,51.0931896568842,4.2260067625731
53044,50.5628333300000,5.3570277780000,14,50.5845498603897,5.2629661316003
55040,50.5921666700000,5.7573055560000,26,50.6256799966047,5.9081545191973
55035,51.0195555600000,4.1108888890000,24,51.0931896568842,4.2260067625731
53028,50.3451111100000,4.5796388890000,19,50.5257175866044,4.5936105896582
55004,51.1043333300000,5.5373333330000,9,51.0857218710037,5.5718000712721
55022,50.9721111100000,4.5639166670000,5,50.9312440844034,4.7131468405321
56085,50.7978333300000,3.3559166670000,25,50.6903128092095,3.4288941565606
56011,50.6060277800000,5.4406666670000,20,50.6406250583419,5.5846802510550
56087,51.3200000000000,5.0856111110000,7,51.2537213842190,4.9065426351020
52010,51.1297500000000,4.4816944440000,6,51.2014560114874,4.5132481296916
52043,50.8402777800000,4.3546111110000,29,50.8329421388199,4.3936786997047
52063,50.9751666700000,2.9949722220000,3,51.1609654056198,3.0702037231252
55050,50.6306944400000,3.7771388890000,27,50.4778217880081,3.7967269591730
53014,50.8088888900000,3.6161388890000,15,50.8847853925361,3.5828928947646
51009,51.1700555600000,4.4546944440000,6,51.2014560114874,4.5132481296916
53070,50.6620555600000,5.3224166670000,14,50.5845498603897,5.2629661316003
53082,50.5555277800000,4.5517222220000,19,50.5257175866044,4.5936105896582
53039,50.4564166700000,5.2760000000000,14,50.5845498603897,5.2629661316003
53020,50.9972222200000,5.1988888890000,8,50.9824241032787,5.2838478336215
53068,50.9507222200000,3.2475555560000,10,50.8946331090671,3.1877262143169
53083,50.6000000000000,4.8956666670000,23,50.8030471054862,4.9740510138819
53065,50.3362222200000,5.7699722220000,1,50.3542061889825,6.0247399500887
57081,51.0419444400000,3.8827777780000,18,51.0950750617345,3.8409601932516
57064,50.1790000000000,5.3115833330000,28,50.2347129962953,5.5023349793124
57072,50.2653611100000,4.5037500000000,2,50.1535899618397,4.3780437662493
57093,51.2237777800000,4.3996388890000,6,51.2014560114874,4.5132481296916
57003,50.8788055600000,4.8189722220000,5,50.9312440844034,4.7131468405321
54007,50.1872777800000,6.1300555560000,1,50.3542061889825,6.0247399500887
57027,50.5987222200000,4.4580000000000,19,50.5257175866044,4.5936105896582
57062,50.4882222200000,5.5761111110000,20,50.6406250583419,5.5846802510550
57095,50.8683611100000,3.4841944440000,15,50.8847853925361,3.5828928947646
57018,49.8326388900000,5.4721111110000,11,49.7211159962957,5.6246779059170
54010,50.2484722200000,4.2353888890000,2,50.1535899618397,4.3780437662493
51004,51.1100833300000,4.1439166670000,24,51.0931896568842,4.2260067625731
55039,51.0589722200000,4.6192222220000,5,50.9312440844034,4.7131468405321
55010,50.4860555600000,4.5555277780000,19,50.5257175866044,4.5936105896582
55023,51.2748055600000,4.7180555560000,7,51.2537213842190,4.9065426351020
53046,50.7349722200000,4.1119166670000,22,50.7617758065337,4.1415127070942
51019,51.1557777800000,4.4200000000000,6,51.2014560114874,4.5132481296916
51017,51.0799166700000,3.3446666670000,16,51.1561923269216,3.4855007088831
57094,51.0270000000000,5.3655277780000,8,50.9824241032787,5.2838478336215
51065,51.3835000000000,4.4793055560000,6,51.2014560114874,4.5132481296916
51012,50.9064166700000,3.0214444440000,10,50.8946331090671,3.1877262143169
51014,50.6678888900000,4.5605000000000,19,50.5257175866044,4.5936105896582
51008,50.7033611100000,5.3349444440000,14,50.5845498603897,5.2629661316003
31005,50.9982777800000,3.1251111110000,10,50.8946331090671,3.1877262143169
31022,50.5927500000000,5.8670000000000,26,50.6256799966047,5.9081545191973
31040,49.7354722200000,5.6544166670000,11,49.7211159962957,5.6246779059170
31043,51.0556666700000,5.2142777780000,8,50.9824241032787,5.2838478336215
31006,50.8112777800000,4.6285277780000,5,50.9312440844034,4.7131468405321
31004,50.9410833300000,3.9145833330000,4,50.8317876779784,3.9071764284863
31042,50.0943333300000,5.6533333330000,28,50.2347129962953,5.5023349793124
35013,51.1309722200000,4.5585833330000,6,51.2014560114874,4.5132481296916
35029,50.6266666700000,5.1497777780000,14,50.5845498603897,5.2629661316003
35011,50.6350277800000,5.5220000000000,20,50.6406250583419,5.5846802510550
35002,50.9428333300000,4.0286388890000,4,50.8317876779784,3.9071764284863
35014,50.6828333300000,4.3693888890000,29,50.8329421388199,4.3936786997047
35005,50.5713055600000,6.0373055560000,26,50.6256799966047,5.9081545191973
35006,50.7247222200000,5.1861111110000,14,50.5845498603897,5.2629661316003
31012,50.6626666700000,6.1228333330000,26,50.6256799966047,5.9081545191973
34022,51.2181944400000,5.2728055560000,8,50.9824241032787,5.2838478336215
34023,50.7997222200000,4.8843888890000,23,50.8030471054862,4.9740510138819
34013,51.0800555600000,5.1396666670000,8,50.9824241032787,5.2838478336215
34009,51.1508888900000,3.6073888890000,16,51.1561923269216,3.4855007088831
34042,50.9696666700000,3.6082777780000,15,50.8847853925361,3.5828928947646
34041,51.0787222200000,3.8365833330000,18,51.0950750617345,3.8409601932516
34002,50.5163055600000,3.6043055560000,27,50.4778217880081,3.7967269591730
34003,50.8733055600000,4.2893055560000,29,50.8329421388199,4.3936786997047
34043,51.2026111100000,4.2412777780000,24,51.0931896568842,4.2260067625731
32003,50.9421111100000,4.4398333330000,29,50.8329421388199,4.3936786997047
32011,51.1756111100000,4.6277777780000,6,51.2014560114874,4.5132481296916
38016,50.4810277800000,5.5116666670000,20,50.6406250583419,5.5846802510550
38025,50.6642777800000,5.9937777780000,26,50.6256799966047,5.9081545191973
33041,51.2448611100000,4.7578611110000,7,51.2537213842190,4.9065426351020
32030,51.2657500000000,4.5119166670000,6,51.2014560114874,4.5132481296916
32006,51.2263055600000,2.9171666670000,3,51.1609654056198,3.0702037231252
38008,50.9616111100000,3.5464444440000,15,50.8847853925361,3.5828928947646
38014,50.7233333300000,3.3527777780000,25,50.6903128092095,3.4288941565606
32010,50.7171111100000,5.5279722220000,20,50.6406250583419,5.5846802510550
38002,50.4470833300000,3.7909166670000,27,50.4778217880081,3.7967269591730
37015,50.9039166700000,4.5097777780000,29,50.8329421388199,4.3936786997047
37017,50.6171944400000,5.2666666670000,14,50.5845498603897,5.2629661316003
37002,50.3443611100000,5.4852222220000,28,50.2347129962953,5.5023349793124
31003,50.4061111100000,3.6844444440000,27,50.4778217880081,3.7967269591730
37011,50.8759166700000,4.6977777780000,5,50.9312440844034,4.7131468405321
37018,51.1037500000000,3.2170555560000,3,51.1609654056198,3.0702037231252
37012,50.9341111100000,3.4688611110000,15,50.8847853925361,3.5828928947646
37007,51.0704166700000,4.1248611110000,24,51.0931896568842,4.2260067625731
36007,50.7962222200000,4.4135833330000,29,50.8329421388199,4.3936786997047
37010,50.7974722200000,4.2597222220000,22,50.7617758065337,4.1415127070942
34040,50.4888333300000,4.0908055560000,17,50.4338847159527,4.2436339653860
36015,51.0509722200000,3.4121944440000,16,51.1561923269216,3.4855007088831
36011,50.6725000000000,5.7250000000000,20,50.6406250583419,5.5846802510550
31033,50.4868611100000,4.1980833330000,17,50.4338847159527,4.2436339653860
36006,50.5950277800000,5.5210555560000,20,50.6406250583419,5.5846802510550
36019,50.0471111100000,4.4298055560000,2,50.1535899618397,4.3780437662493
37020,51.0008333300000,4.0805277780000,24,51.0931896568842,4.2260067625731
34025,50.7017222200000,3.8436388890000,4,50.8317876779784,3.9071764284863
36008,51.3500000000000,3.3273611110000,16,51.1561923269216,3.4855007088831
36010,50.7333055600000,3.6731944440000,15,50.8847853925361,3.5828928947646
36012,50.2051111100000,4.8564444440000,13,50.3200405866547,4.8978951661280
33011,50.1344444400000,5.3468888890000,28,50.2347129962953,5.5023349793124
33040,51.1024444400000,3.4441111110000,16,51.1561923269216,3.4855007088831
34027,50.8898888900000,5.1157500000000,23,50.8030471054862,4.9740510138819
33029,50.9561944400000,4.6792222220000,5,50.9312440844034,4.7131468405321
33039,49.9847222200000,5.7676944440000,11,49.7211159962957,5.6246779059170
33016,50.8567777800000,4.6392222220000,5,50.9312440844034,4.7131468405321
33021,51.1498611100000,4.8512222220000,7,51.2537213842190,4.9065426351020
33037,50.3824166700000,4.8783611110000,13,50.3200405866547,4.8978951661280
44021,50.7678055600000,4.4443055560000,29,50.8329421388199,4.3936786997047
43018,50.9935833300000,5.3455277780000,8,50.9824241032787,5.2838478336215
44013,50.8493055600000,4.3689444440000,29,50.8329421388199,4.3936786997047
44034,50.9771111100000,4.1813611110000,24,51.0931896568842,4.2260067625731
44040,50.6766111100000,4.1364444440000,22,50.7617758065337,4.1415127070942
46021,50.8531388900000,4.0649166670000,22,50.7617758065337,4.1415127070942
46003,51.0227222200000,3.0379166670000,3,51.1609654056198,3.0702037231252
46025,49.9075833300000,5.0590000000000,12,49.9366855968121,5.1309498911424
46013,50.5586666700000,3.3171666670000,25,50.6903128092095,3.4288941565606
46014,51.0217222200000,3.2356388890000,10,50.8946331090671,3.1877262143169
46020,50.9211111100000,4.7561111110000,5,50.9312440844034,4.7131468405321
44045,50.9182777800000,5.1745000000000,8,50.9824241032787,5.2838478336215
44073,50.8700277800000,5.5204444440000,9,51.0857218710037,5.5718000712721
46024,50.6440277800000,5.8918888890000,26,50.6256799966047,5.9081545191973
42006,50.9850833300000,4.2225555560000,24,51.0931896568842,4.2260067625731
42008,50.3706111100000,4.2741388890000,17,50.4338847159527,4.2436339653860
42025,51.3573888900000,4.8658611110000,7,51.2537213842190,4.9065426351020
42028,50.6270555600000,5.2414444440000,14,50.5845498603897,5.2629661316003
42023,50.4936666700000,5.3313333330000,14,50.5845498603897,5.2629661316003
42004,50.2943611100000,5.4223888890000,28,50.2347129962953,5.5023349793124
42026,51.1682222200000,3.8575277780000,18,51.0950750617345,3.8409601932516
42010,50.5518333300000,3.5166666670000,25,50.6903128092095,3.4288941565606
42011,51.2318611100000,4.3201388890000,24,51.0931896568842,4.2260067625731
42003,50.8868611100000,3.2475277780000,10,50.8946331090671,3.1877262143169
41002,50.6446388900000,4.6456388890000,19,50.5257175866044,4.5936105896582
41034,50.1753888900000,4.7380000000000,13,50.3200405866547,4.8978951661280
41048,50.9967777800000,5.5214722220000,9,51.0857218710037,5.5718000712721
41082,50.8212222200000,3.8470277780000,4,50.8317876779784,3.9071764284863
41024,50.1288055600000,4.4952777780000,2,50.1535899618397,4.3780437662493
41011,50.6094722200000,4.5389444440000,19,50.5257175866044,4.5936105896582
41018,50.5815833300000,5.6703333330000,20,50.6406250583419,5.5846802510550
41063,50.7384722200000,4.6779166670000,5,50.9312440844034,4.7131468405321
41027,49.6001388900000,5.8069722220000,11,49.7211159962957,5.6246779059170
45063,51.0366666700000,4.5127777780000,6,51.2014560114874,4.5132481296916
45041,51.1935555600000,3.4685000000000,16,51.1561923269216,3.4855007088831
41081,51.1826944400000,4.2871111110000,24,51.0931896568842,4.2260067625731
45065,51.0113888900000,4.3657222220000,24,51.0931896568842,4.2260067625731
45059,50.5175555600000,3.4187222220000,25,50.6903128092095,3.4288941565606
45062,51.0887777800000,3.0214166670000,3,51.1609654056198,3.0702037231252
45064,50.9453055600000,2.7271388890000,21,50.9803368347700,2.7763755159335
45060,50.9383333300000,5.0527222220000,23,50.8030471054862,4.9740510138819
45035,50.8170833300000,3.1266666670000,10,50.8946331090671,3.1877262143169
45057,50.6479444400000,5.9720555560000,26,50.6256799966047,5.9081545191973
45017,50.4243888900000,5.1241388890000,14,50.5845498603897,5.2629661316003
45061,50.7659444400000,5.6771111110000,20,50.6406250583419,5.5846802510550
44011,50.6344722200000,5.8186111110000,26,50.6256799966047,5.9081545191973
44048,51.2317777800000,5.0673611110000,7,51.2537213842190,4.9065426351020
44043,50.7099166700000,5.6383055560000,20,50.6406250583419,5.5846802510550
44064,50.6676666700000,5.6343055560000,20,50.6406250583419,5.5846802510550
44012,51.0015833300000,4.6610000000000,5,50.9312440844034,4.7131468405321
44049,51.0788611100000,4.0613055560000,24,51.0931896568842,4.2260067625731
44052,50.8327777800000,5.1088333330000,23,50.8030471054862,4.9740510138819
44081,51.3269166700000,4.7837500000000,7,51.2537213842190,4.9065426351020
44001,51.0734722200000,2.7950555560000,21,50.9803368347700,2.7763755159335
44020,51.1659444400000,3.0283611110000,3,51.1609654056198,3.0702037231252
43005,50.6204722200000,5.8522777780000,26,50.6256799966047,5.9081545191973
44029,51.0819166700000,2.6410555560000,21,50.9803368347700,2.7763755159335
44036,51.0522777800000,5.6184444440000,9,51.0857218710037,5.5718000712721
44080,50.2389444400000,5.5166388890000,28,50.2347129962953,5.5023349793124
44019,50.8739444400000,5.3698055560000,8,50.9824241032787,5.2838478336215
44072,50.8268055600000,4.6593055560000,5,50.9312440844034,4.7131468405321
43002,50.8716666700000,3.4461111110000,15,50.8847853925361,3.5828928947646
43007,50.8531666700000,2.7418055560000,21,50.9803368347700,2.7763755159335
43014,51.2015833300000,3.9348333330000,18,51.0950750617345,3.8409601932516
43010,50.9611944400000,3.1726388890000,10,50.8946331090671,3.1877262143169
